3.125000000000000000e-02 4.049823322364886485e-02 -1.209805302794137875e-04 1.000002384454288240e+00 9.999999235774755801e-01 6.883522420023707733e-01 7.451392999499595327e-08
5.625000000000000139e-02 4.049399856346321686e-02 -2.177770411101112992e-04 1.000007784138842615e+00 9.999999194586255413e-01 6.883522391671509366e-01 4.378526974335023131e-07
8.125000000000000278e-02 4.048734474294453378e-02 -3.145220366592317704e-04 1.000016278503963907e+00 9.999999325670048123e-01 6.883522481903338042e-01 1.322596152147220747e-06
1.062500000000000111e-01 4.047827284153677346e-02 -4.112213810956381996e-04 1.000027896950123507e+00 9.999999717724871173e-01 6.883522751775175141e-01 2.963926923265844732e-06
1.312500000000000056e-01 4.046678417059853400e-02 -5.078612742941449824e-04 1.000042675346870968e+00 1.000000053332378958e+00 6.883523313194562787e-01 5.600780751370896213e-06
1.562500000000000000e-01 4.045288039374366623e-02 -6.044274898421178686e-04 1.000060658253311363e+00 1.000000198615749847e+00 6.883524313255979798e-01 9.476989784708636511e-06
1.812499999999999944e-01 4.043656352930312392e-02 -7.009059096183903066e-04 1.000081899255666151e+00 1.000000433696105473e+00 6.883525931437002310e-01 1.484241669028225907e-05
2.062499999999999889e-01 4.041783594762918264e-02 -7.972824878324544055e-04 1.000106461010348280e+00 1.000000789224082531e+00 6.883528378721990304e-01 2.195407744222006648e-05
2.312499999999999833e-01 4.039670037041390854e-02 -8.935432443397026657e-04 1.000134415207305505e+00 1.000001300365566559e+00 6.883531897176123904e-01 3.107725066640726206e-05
2.562499999999999778e-01 4.037315986733905349e-02 -9.896742274719252594e-04 1.000165842500857938e+00 1.000002006758104800e+00 6.883536759645370040e-01 4.248657143384633326e-05
2.812500000000000000e-01 4.034721785661173066e-02 -1.085661538798439593e-03 1.000200832421804353e+00 1.000002952472104134e+00 6.883543269489384997e-01 5.646710742426667984e-05
3.062500000000000222e-01 4.031887810330268135e-02 -1.181491326260467002e-03 1.000239483275660923e+00 1.000004185972072968e+00 6.883551760314724488e-01 7.331541539634493787e-05
3.312500000000000444e-01 4.028814471816492132e-02 -1.277149786928632492e-03 1.000281902029082737e+00 1.000005760076103423e+00 6.883562595695936759e-01 9.334057593287857469e-05
3.562500000000000666e-01 4.025502215637292297e-02 -1.372623170075513033e-03 1.000328204185478631e+00 1.000007731912816222e+00 6.883576168879196322e-01 1.168652044562995063e-04
3.812500000000000888e-01 4.021951521617992548e-02 -1.467897780411794558e-03 1.000378513650412859e+00 1.000010162875424991e+00 6.883592902466094676e-01 1.442264365424845724e-04
4.062500000000001110e-01 4.018162903749228354e-02 -1.562959981375330442e-03 1.000432962587209262e+00 1.000013118572777859e+00 6.883613248076644320e-01 1.757768855951934704e-04
4.312500000000001332e-01 4.014136910036104899e-02 -1.657796198402460052e-03 1.000491691263096561e+00 1.000016668777325979e+00 6.883637685991115251e-01 2.118855709811109250e-04
4.562500000000001554e-01 4.009874122339216612e-02 -1.752392922137163689e-03 1.000554847886196308e+00 1.000020887370020706e+00 6.883666724770729495e-01 2.529388147651850309e-04
4.812500000000001776e-01 4.005375156207733461e-02 -1.846736711549472418e-03 1.000622588433645044e+00 1.000025852282166783e+00 6.883700900857411265e-01 2.993411052285619269e-04
5.062500000000001998e-01 4.000640660704816998e-02 -1.940814196943984249e-03 1.000695076471136424e+00 1.000031645434277916e+00 6.883740778152899198e-01 3.515159253970277222e-04
5.312500000000002220e-01 3.995671318225659657e-02 -2.034612082845089608e-03 1.000772482964172649e+00 1.000038352671991371e+00 6.883786947577604787e-01 4.099065448552407609e-04
5.562500000000002442e-01 3.990467844308474149e-02 -2.128117150749072629e-03 1.000854986081318287e+00 1.000046063699103982e+00 6.883840026609672202e-01 4.749767731732376739e-04
5.812500000000002665e-01 3.985030987438772931e-02 -2.221316261735627184e-03 1.000942770989752706e+00 1.000054872007800189e+00 6.883900658804698036e-01 5.472116733220204563e-04
6.062500000000002887e-01 3.979361528847298601e-02 -2.314196358932985899e-03 1.001036029643425973e+00 1.000064874806144255e+00 6.883969513296624987e-01 6.271182335138552472e-04
6.312500000000003109e-01 3.973460282301981283e-02 -2.406744469832015031e-03 1.001134960564124654e+00 1.000076172942913955e+00 6.884047284280326862e-01 7.152259959575197950e-04
6.562500000000003331e-01 3.967328093894301883e-02 -2.498947708445606493e-03 1.001239768615758585e+00 1.000088870829853871e+00 6.884134690476444440e-01 8.120876410788757140e-04
6.812500000000003553e-01 3.960965841820452554e-02 -2.590793277310481091e-03 1.001350664772186150e+00 1.000103076361432031e+00 6.884232474579023986e-01 9.182795258213556763e-04
7.062500000000003775e-01 3.954374436157690603e-02 -2.682268469329169951e-03 1.001467865878894248e+00 1.000118900832180246e+00 6.884341402686529054e-01 1.034402174703202663e-03
7.312500000000003997e-01 3.947554818636291041e-02 -2.773360669450595541e-03 1.001591594408852703e+00 1.000136458851706767e+00 6.884462263716827346e-01 1.161080722374744105e-03
7.562500000000004219e-01 3.940507962407499565e-02 -2.864057356188204947e-03 1.001722078212865075e+00 1.000155868257463831e+00 6.884595868806725472e-01 1.298965306489642275e-03
7.812500000000004441e-01 3.933234871807892580e-02 -2.954346102975199170e-03 1.001859550264735610e+00 1.000177250025361619e+00 6.884743050696677802e-01 1.448731409771278518e-03
8.062500000000004663e-01 3.925736582120554347e-02 -3.044214579356884897e-03 1.002004248401573205e+00 1.000200728178313625e+00 6.884904663101254485e-01 1.611080150232406137e-03
8.312500000000004885e-01 3.918014159333475799e-02 -3.133650552020695625e-03 1.002156415059550332e+00 1.000226429692804730e+00 6.885081580066003681e-01 1.786738518575215710e-03
8.562500000000005107e-01 3.910068699895578176e-02 -3.222641885664937270e-03 1.002316297005432677e+00 1.000254484403570565e+00 6.885274695311305315e-01 1.976459561880698074e-03
8.812500000000005329e-01 3.901901330470769480e-02 -3.311176543707762283e-03 1.002484145064192811e+00 1.000285024906478082e+00 6.885484921563854721e-01 2.181022512769225860e-03
9.062500000000005551e-01 3.893513207690421640e-02 -3.399242588838375431e-03 1.002660213843016956e+00 1.000318186459698389e+00 6.885713189876373486e-01 2.401232863298494429e-03
9.312500000000005773e-01 3.884905517904665290e-02 -3.486828183412906800e-03 1.002844761452007072e+00 1.000354106883259986e+00 6.885960448936193634e-01 2.637922382942101216e-03
9.562500000000005995e-01 3.876079476932888651e-02 -3.573921589697850315e-03 1.003038049221878891e+00 1.000392926457073894e+00 6.886227664363298029e-01 2.891949080077294183e-03
9.812500000000006217e-01 3.867036329813811762e-02 -3.660511169964388890e-03 1.003240341418946802e+00 1.000434787817518378e+00 6.886515817998472011e-01 3.164197106494810469e-03
1.006250000000000533e+00 3.857777350555509355e-02 -3.746585386437357133e-03 1.003451904957681773e+00 1.000479835852673194e+00 6.886825907182135831e-01 3.455576604525671409e-03
