3.125000000000000000e-02 5.799788531700475480e-03 -1.433633768659752582e-05 1.000000000160373492e+00 6.570018972615108144e-01
5.625000000000000139e-02 5.799286774004580765e-03 -2.580373030000748626e-05 1.000000001684428153e+00 6.570018972616663566e-01
8.125000000000000278e-02 5.798498374647060791e-03 -3.726751484833525042e-05 1.000000007335270169e+00 6.570018972630796705e-01
1.062500000000000111e-01 5.797423439511331308e-03 -4.872633509227520388e-05 1.000000021460957234e+00 6.570018972694552373e-01
1.312500000000000056e-01 5.796062111777003714e-03 -6.017867551687930324e-05 1.000000050003017282e+00 6.570018972898032938e-01
1.562500000000000000e-01 5.794414572434253979e-03 -7.162300703955595176e-05 1.000000100507832723e+00 6.570018973420768127e-01
1.812499999999999944e-01 5.792481040742850432e-03 -8.305781102048636559e-05 1.000000182140998728e+00 6.570018974577703785e-01
2.062499999999999889e-01 5.790261773896873340e-03 -9.448156693536903126e-05 1.000000305704624948e+00 6.570018976874730798e-01
2.312499999999999833e-01 5.787757067075201441e-03 -1.058927567183993356e-04 1.000000483657534245e+00 6.570018981073650899e-01
2.562499999999999778e-01 5.784967253380347320e-03 -1.172898646914452174e-04 1.000000730138305149e+00 6.570018988266472793e-01
2.812500000000000000e-01 5.781892703775520781e-03 -1.286713777815881186e-04 1.000001060991099200e+00 6.570018999958923134e-01
3.062500000000000222e-01 5.778533827015760321e-03 -1.400357857969523521e-04 1.000001493794202556e+00 6.570019018163038016e-01
3.312500000000000444e-01 5.774891069572110971e-03 -1.513815817176977676e-04 1.000002047891210610e+00 6.570019045498667332e-01
3.562500000000000666e-01 5.770964915548524969e-03 -1.627072619930286707e-04 1.000002744424768775e+00 6.570019085303768769e-01
3.812500000000000888e-01 5.766755886591327408e-03 -1.740113268422895999e-04 1.000003606372784626e+00 6.570019141753262737e-01
4.062500000000001110e-01 5.762264541791124565e-03 -1.852922805597970613e-04 1.000004658587012596e+00 6.570019219986291681e-01
4.312500000000001332e-01 5.757491477577062096e-03 -1.965486318235428690e-04 1.000005927833910180e+00 6.570019326241672841e-01
4.562500000000001554e-01 5.752437327603316872e-03 -2.077788940079012257e-04 1.000007442837657523e+00 6.570019468001304652e-01
4.812500000000001776e-01 5.747102762627727922e-03 -2.189815855004787848e-04 1.000009234325225815e+00 6.570019654141326937e-01
5.062500000000001998e-01 5.741488490382455449e-03 -2.301552300232482325e-04 1.000011335073373475e+00 6.570019895090757345e-01
5.312500000000002220e-01 5.735595255436556905e-03 -2.412983569580291949e-04 1.000013779957445559e+00 6.570020202997380876e-01
5.562500000000002442e-01 5.729423839050372565e-03 -2.524095016763953469e-04 1.000016606001845609e+00 6.570020591900598284e-01
5.812500000000002665e-01 5.722975059021613055e-03 -2.634872058740017316e-04 1.000019852432044498e+00 6.570021077910955798e-01
6.062500000000002887e-01 5.716249769523025666e-03 -2.745300179093502070e-04 1.000023560727984817e+00 6.570021679396088610e-01
6.312500000000003109e-01 5.709248860931544906e-03 -2.855364931469394339e-04 1.000027774678739156e+00 6.570022417172753926e-01
6.562500000000003331e-01 5.701973259648806733e-03 -2.965051943047342705e-04 1.000032540438270834e+00 6.570023314704646067e-01
6.812500000000003553e-01 5.694423927912922387e-03 -3.074346918058542860e-04 1.000037906582148750e+00 6.570024398305688296e-01
7.062500000000003775e-01 5.686601863601412066e-03 -3.183235641343469514e-04 1.000043924165058717e+00 6.570025697348450544e-01
7.312500000000003997e-01 5.678508100025192636e-03 -3.291703981948877018e-04 1.000050646778955166e+00 6.570027244477382178e-01
7.562500000000004219e-01 5.670143705713524829e-03 -3.399737896762111732e-04 1.000058130611692020e+00 6.570029075826488985e-01
7.812500000000004441e-01 5.661509784189833194e-03 -3.507323434180476093e-04 1.000066434505971102e+00 6.570031231241116876e-01
8.062500000000004663e-01 5.652607473738309463e-03 -3.614446737813198449e-04 1.000075620018443745e+00 6.570033754503479262e-01
8.312500000000004885e-01 5.643437947161223864e-03 -3.721094050213074244e-04 1.000085751478799967e+00 6.570036693561569496e-01
8.562500000000005107e-01 5.634002411526874143e-03 -3.827251716634701064e-04 1.000096896048679351e+00 6.570040100761077584e-01
8.812500000000005329e-01 5.624302107908108091e-03 -3.932906188815881452e-04 1.000109123780235532e+00 6.570044033079937007e-01
9.062500000000005551e-01 5.614338311111368406e-03 -4.038044028778525643e-04 1.000122507674188643e+00 6.570048552365138628e-01
9.312500000000005773e-01 5.604112329396213066e-03 -4.142651912645038334e-04 1.000137123737196765e+00 6.570053725571397552e-01
9.562500000000005995e-01 5.593625504185284307e-03 -4.246716634466019642e-04 1.000153051038381813e+00 6.570059625001326564e-01
9.812500000000006217e-01 5.582879209764692388e-03 -4.350225110054741244e-04 1.000170371764842026e+00 6.570066328546688705e-01
1.006250000000000533e+00 5.571874852974815877e-03 -4.453164380823743758e-04 1.000189171275988498e+00 6.570073919930363715e-01
1.031250000000000444e+00 5.560613872891508914e-03 -4.555521617618564240e-04 1.000209538156541456e+00 6.570082488948625343e-01
1.056250000000000355e+00 5.549097740497734542e-03 -4.657284124543443300e-04 1.000231564268027507e+00 6.570092131713344275e-01
1.081250000000000266e+00 5.537327958345648372e-03 -4.758439342773671042e-04 1.000255344798616219e+00 6.570102950893723648e-01
1.106250000000000178e+00 5.525306060209176848e-03 -4.858974854349001221e-04 1.000280978311143931e+00 6.570115055957168604e-01
1.131250000000000089e+00 5.513033610727136047e-03 -4.958878385942439362e-04 1.000308566789168463e+00 6.570128563408905720e-01
1.156250000000000000e+00 5.500512205036971712e-03 -5.058137812598549089e-04 1.000338215680909082e+00 6.570143597029964866e-01
1.181249999999999911e+00 5.487743468399193351e-03 -5.156741161435237633e-04 1.000370033940921388e+00 6.570160288113147118e-01
1.206249999999999822e+00 5.474729055812607367e-03 -5.254676615302956598e-04 1.000404134069369677e+00 6.570178775696564610e-01
1.231249999999999734e+00 5.461470651620462836e-03 -5.351932516395069717e-04 1.000440632148755338e+00 6.570199206794417046e-01
1.256249999999999645e+00 5.447969969107636576e-03 -5.448497369803108987e-04 1.000479647877971612e+00 6.570221736624602960e-01
1.281249999999999556e+00 5.434228750089007548e-03 -5.544359847010555450e-04 1.000521304603551931e+00 6.570246528832791588e-01
1.306249999999999467e+00 5.420248764489181068e-03 -5.639508789318778198e-04 1.000565729347992816e+00 6.570273755712624508e-01
1.331249999999999378e+00 5.406031809913736282e-03 -5.733933211198686012e-04 1.000613052835030103e+00 6.570303598421644020e-01
1.356249999999999289e+00 5.391579711212197284e-03 -5.827622303561703519e-04 1.000663409511755253e+00 6.570336247192644086e-01
1.381249999999999201e+00 5.376894320032933432e-03 -5.920565436943679401e-04 1.000716937567467157e+00 6.570371901540050796e-01
1.406249999999999112e+00 5.361977514370214366e-03 -6.012752164595358073e-04 1.000773778949154202e+00 6.570410770461042604e-01
1.431249999999999023e+00 5.346831198103663488e-03 -6.104172225473149206e-04 1.000834079373512875e+00 6.570453072631045055e-01
1.456249999999998934e+00 5.331457300530363132e-03 -6.194815547123964190e-04 1.000897988335412325e+00 6.570499036593295816e-01
1.481249999999998845e+00 5.315857775889891619e-03 -6.284672248458039344e-04 1.000965659112722062e+00 6.570548900942164705e-01
1.506249999999998757e+00 5.300034602882568863e-03 -6.373732642403726360e-04 1.001037248767422394e+00 6.570602914499928948e-01
1.531249999999998668e+00 5.283989784181221915e-03 -6.461987238438434344e-04 1.001112918142930130e+00 6.570661336486707249e-01
1.556249999999998579e+00 5.267725345936781836e-03 -6.549426744990011857e-04 1.001192831857570464e+00 6.570724436683262892e-01
1.581249999999998490e+00 5.251243337278047561e-03 -6.636042071703077486e-04 1.001277158294138880e+00 6.570792495586416093e-01
1.606249999999998401e+00 5.234545829805955022e-03 -6.721824331564971167e-04 1.001366069585498897e+00 6.570865804556790257e-01
1.631249999999998312e+00 5.217634917082716699e-03 -6.806764842886232686e-04 1.001459741596169906e+00 6.570944665958649011e-01
1.656249999999998224e+00 5.200512714116191544e-03 -6.890855131130729522e-04 1.001558353899864251e+00 6.571029393291576426e-01
1.681249999999998135e+00 5.183181356839874736e-03 -6.974086930590811008e-04 1.001662089752940910e+00 6.571120311313770612e-01
1.706249999999998046e+00 5.165643001588901030e-03 -7.056452185903106444e-04 1.001771136063745349e+00 6.571217756156737533e-01
1.731249999999997957e+00 5.147899824572456373e-03 -7.137943053400903600e-04 1.001885683357815582e+00 6.571322075431175191e-01
1.756249999999997868e+00 5.129954021343020171e-03 -7.218551902299259748e-04 1.002005925738936654e+00 6.571433628323843923e-01
1.781249999999997780e+00 5.111807806262858023e-03 -7.298271315709385556e-04 1.002132060846034678e+00 6.571552785685252918e-01
1.806249999999997691e+00 5.093463411968193397e-03 -7.377094091479070902e-04 1.002264289805902209e+00 6.571679930107984235e-01
1.831249999999997602e+00 5.074923088831498862e-03 -7.455013242856304428e-04 1.002402817181759165e+00 6.571815455995487776e-01
1.856249999999997513e+00 5.056189104422355307e-03 -7.532021998973534608e-04 1.002547850917650418e+00 6.571959769621212866e-01
1.881249999999997424e+00 5.037263742967320636e-03 -7.608113805150388750e-04 1.002699602278694035e+00 6.572113289177923257e-01
1.906249999999997335e+00 5.018149304809277171e-03 -7.683282323012975354e-04 1.002858285787192827e+00 6.572276444817084506e-01
1.931249999999997247e+00 4.998848105866707942e-03 -7.757521430428300719e-04 1.003024119154628524e+00 6.572449678678206064e-01
1.956249999999997158e+00 4.979362477093369349e-03 -7.830825221252638631e-04 1.003197323209564118e+00 6.572633444908028144e-01
1.981249999999997069e+00 4.959694763938828597e-03 -7.903188004893105028e-04 1.003378121821480118e+00 6.572828209669474564e-01
2.006249999999996980e+00 4.939847325810329051e-03 -7.974604305682006121e-04 1.003566741820576036e+00 6.573034451140292722e-01
2.031249999999996891e+00 4.919822535536452768e-03 -8.045068862063948058e-04 1.003763412913573960e+00 6.573252659501297446e-01
2.056249999999996803e+00 4.899622778833052916e-03 -8.114576625596022549e-04 1.003968367595558631e+00 6.573483336914192066e-01
2.081249999999996714e+00 4.879250453771914915e-03 -8.183122759761791596e-04 1.004181841057897984e+00 6.573726997488872348e-01
2.106249999999996625e+00 4.858707970252616401e-03 -8.250702638600130624e-04 1.004404071092284800e+00 6.573984167240241039e-01
2.131249999999996536e+00 4.837997749478044861e-03 -8.317311845150392570e-04 1.004635297990946530e+00 6.574255384034453087e-01
2.156249999999996447e+00 4.817122223434028294e-03 -8.382946169715676469e-04 1.004875764443069697e+00 6.574541197524604863e-01
2.181249999999996358e+00 4.796083834373535137e-03 -8.447601607946389523e-04 1.005125715427488187e+00 6.574842169075852949e-01
2.206249999999996270e+00 4.774885034305886670e-03 -8.511274358746624517e-04 1.005385398101686478e+00 6.575158871679969153e-01
2.231249999999996181e+00 4.753528284491421660e-03 -8.573960822006226803e-04 1.005655061687167562e+00 6.575491889859353956e-01
2.256249999999996092e+00 4.732016054942043450e-03 -8.635657596161772000e-04 1.005934957351239722e+00 6.575841819560500623e-01
2.281249999999996003e+00 4.710350823928080577e-03 -8.696361475590022551e-04 1.006225338085272369e+00 6.576209268036983246e-01
2.306249999999995914e+00 4.688535077491862504e-03 -8.756069447837745625e-04 1.006526458579475758e+00 6.576594853721970946e-01
2.331249999999995826e+00 4.666571308968424196e-03 -8.814778690692112121e-04 1.006838575094256338e+00 6.576999206090330397e-01
2.356249999999995737e+00 4.644462018513728988e-03 -8.872486569096193522e-04 1.007161945328199470e+00 6.577422965510376640e-01
2.381249999999995648e+00 4.622209712640793118e-03 -8.929190631914395420e-04 1.007496828282731460e+00 6.577866783085311031e-01
2.406249999999995559e+00 4.599816903764074490e-03 -8.984888608552936461e-04 1.007843484123512434e+00 6.578331320484446243e-01
2.431249999999995470e+00 4.577286109752490804e-03 -9.039578405440790469e-04 1.008202174038608012e+00 6.578817249764247199e-01
2.456249999999995381e+00 4.554619853491399285e-03 -9.093258102376754540e-04 1.008573160093488630e+00 6.579325253179320043e-01
2.481249999999995293e+00 4.531820662453874514e-03 -9.145925948748584531e-04 1.008956705082903804e+00 6.579856022983386898e-01
2.506249999999995204e+00 4.508891068281587096e-03 -9.197580359630389826e-04 1.009353072379674643e+00 6.580410261220368540e-01
2.531249999999995115e+00 4.485833606375589332e-03 -9.248219911764688503e-04 1.009762525780448783e+00 6.580988679505649364e-01
2.556249999999995026e+00 4.462650815497279377e-03 -9.297843339435791837e-04 1.010185329348457506e+00 6.581591998797637899e-01
2.581249999999994937e+00 4.439345237379811043e-03 -9.346449530241359447e-04 1.010621747253314551e+00 6.582220949159717227e-01
2.606249999999994849e+00 4.415919416350197295e-03 -9.394037520769194091e-04 1.011072043607891713e+00 6.582876269512696332e-01
2.631249999999994760e+00 4.392375898962328634e-03 -9.440606492186516411e-04 1.011536482302304973e+00 6.583558707377872299e-01
2.656249999999994671e+00 4.368717233641124936e-03 -9.486155765749150742e-04 1.012015326835043139e+00 6.584269018610806601e-01
2.681249999999994582e+00 4.344945970338000285e-03 -9.530684798238198401e-04 1.012508840141266520e+00 6.585007967125955375e-01
2.706249999999994493e+00 4.321064660197824689e-03 -9.574193177331941822e-04 1.013017284418300745e+00 6.585776324612239163e-01
2.731249999999994404e+00 4.297075855237526658e-03 -9.616680616920857344e-04 1.013540920948351243e+00 6.586574870239705337e-01
2.756249999999994316e+00 4.272982108036469349e-03 -9.658146952373739165e-04 1.014080009918455039e+00 6.587404390357373130e-01
2.781249999999994227e+00 4.248785971438715642e-03 -9.698592135763055115e-04 1.014634810237692086e+00 6.588265678182410046e-01
2.806249999999994138e+00 4.224489998267272339e-03 -9.738016231057757943e-04 1.015205579351666332e+00 6.589159533480754005e-01
2.831249999999994049e+00 4.200096741050384636e-03 -9.776419409291876601e-04 1.015792573054273618e+00 6.590086762239303342e-01
2.856249999999993960e+00 4.175608751759928537e-03 -9.813801943717274934e-04 1.016396045296763972e+00 6.591048176329806774e-01
2.881249999999993872e+00 4.151028581561935077e-03 -9.850164204949064892e-04 1.017016247994106948e+00 6.592044593164583244e-01
2.906249999999993783e+00 4.126358780579249784e-03 -9.885506656112190687e-04 1.017653430828665551e+00 6.593076835344183761e-01
2.931249999999993694e+00 4.101601897666316138e-03 -9.919829847997785940e-04 1.018307841051184326e+00 6.594145730297147345e-01
2.956249999999993605e+00 4.076760480196044839e-03 -9.953134414237921074e-04 1.018979723279090921e+00 6.595252109911956540e-01
2.981249999999993516e+00 4.051837073858717726e-03 -9.985421066507390708e-04 1.019669319292115350e+00 6.596396810161336832e-01
3.006249999999993427e+00 4.026834222472841333e-03 -1.001669058976123851e-03 1.020376867825223410e+00 6.597580670719013218e-01
3.031249999999993339e+00 4.001754467807852947e-03 -1.004694383751670401e-03 1.021102604358865129e+00 6.598804534569067126e-01
3.056249999999993250e+00 3.976600349418561199e-03 -1.007618172718830613e-03 1.021846760906536478e+00 6.600069247608016942e-01
3.081249999999993161e+00 3.951374404491166809e-03 -1.010440523548474141e-03 1.022609565799650344e+00 6.601375658239744260e-01
3.106249999999993072e+00 3.926079167700711678e-03 -1.013161539387631401e-03 1.023391243469716771e+00 6.602724616963402404e-01
3.131249999999992983e+00 3.900717171079758159e-03 -1.015781328414155351e-03 1.024192014227831349e+00 6.604116975954427149e-01
3.156249999999992895e+00 3.875290943898092484e-03 -1.018300003400167061e-03 1.025012094041470645e+00 6.605553588638793938e-01
3.181249999999992806e+00 3.849803012553228588e-03 -1.020717681285148283e-03 1.025851694308596240e+00 6.607035309260630429e-01
3.206249999999992717e+00 3.824255900471449504e-03 -1.023034482759536913e-03 1.026711021629071796e+00 6.608562992443324235e-01
3.231249999999992628e+00 3.798652128019122231e-03 -1.025250531859679681e-03 1.027590277573397159e+00 6.610137492744269094e-01
3.256249999999992539e+00 3.772994212423986821e-03 -1.027365955574991233e-03 1.028489658448771271e+00 6.611759664203340492e-01
3.281249999999992450e+00 3.747284667706104848e-03 -1.029380883468161137e-03 1.029409355062493647e+00 6.613430359885289489e-01
3.306249999999992362e+00 3.721526004618131139e-03 -1.031295447309244330e-03 1.030349552482723308e+00 6.615150431416136900e-01
3.331249999999992273e+00 3.695720730594551431e-03 -1.033109780724465483e-03 1.031310429796617356e+00 6.616920728513731031e-01
3.356249999999992184e+00 3.669871349709506909e-03 -1.034824018860557374e-03 1.032292159865875192e+00 6.618742098512595540e-01
3.381249999999992095e+00 3.643980362642807499e-03 -1.036438298065446659e-03 1.033294909079723212e+00 6.620615385883219517e-01
3.406249999999992006e+00 3.618050266653716294e-03 -1.037952755586091062e-03 1.034318837105380640e+00 6.622541431745909701e-01
3.431249999999991918e+00 3.592083555562064056e-03 -1.039367529284260976e-03 1.035364096636054887e+00 6.624521073379374680e-01
3.456249999999991829e+00 3.566082719736237989e-03 -1.040682757371050446e-03 1.036430833136523288e+00 6.626555143724165431e-01
3.481249999999991740e+00 3.540050246087564703e-03 -1.041898578160889042e-03 1.037519184586367382e+00 6.628644470881150941e-01
3.506249999999991651e+00 3.513988618070590809e-03 -1.043015129845815741e-03 1.038629281220935452e+00 6.630789877605158811e-01
3.531249999999991562e+00 3.487900315688747220e-03 -1.044032550290761386e-03 1.039761245270121259e+00 6.632992180793964021e-01
3.556249999999991473e+00 3.461787815504858978e-03 -1.044950976850573957e-03 1.040915190695056669e+00 6.635252190972787956e-01
3.581249999999991385e+00 3.435653590655952418e-03 -1.045770546209506347e-03 1.042091222922829408e+00 6.637570711774469778e-01
3.606249999999991296e+00 3.409500110871784614e-03 -1.046491394243868975e-03 1.043289438579350747e+00 6.639948539415507778e-01
3.631249999999991207e+00 3.383329842496512248e-03 -1.047113655908534641e-03 1.044509925220510782e+00 6.642386462168140548e-01
3.656249999999991118e+00 3.357145248512891002e-03 -1.047637465147964334e-03 1.045752761061775837e+00 6.644885259828684498e-01
3.681249999999991029e+00 3.330948788568385745e-03 -1.048062954832403026e-03 1.047018014706396993e+00 6.647445703182299770e-01
3.706249999999990941e+00 3.304742919002556616e-03 -1.048390256719875565e-03 1.048305744872414902e+00 6.650068553464438814e-01
3.731249999999990852e+00 3.278530092875064830e-03 -1.048619501444589394e-03 1.049616000118666959e+00 6.652754561819149703e-01
3.756249999999990763e+00 3.252312759993631654e-03 -1.048750818532326974e-03 1.050948818570015986e+00 6.655504468754521730e-01
3.781249999999990674e+00 3.226093366941271395e-03 -1.048784336443389295e-03 1.052304227642044676e+00 6.658319003595463137e-01
3.806249999999990585e+00 3.199874357102098447e-03 -1.048720182643620661e-03 1.053682243765474924e+00 6.661198883934105197e-01
3.831249999999990496e+00 3.173658170685004967e-03 -1.048558483704018895e-03 1.055082872110596703e+00 6.664144815078081319e-01
3.856249999999990408e+00 3.147447244744483626e-03 -1.048299365429404550e-03 1.056506106312007809e+00 6.667157489496964295e-01
3.881249999999990319e+00 3.121244013197867293e-03 -1.047942953016589964e-03 1.057951928193993307e+00 6.670237586267165897e-01
3.906249999999990230e+00 3.095050906838241016e-03 -1.047489371242454068e-03 1.059420307496893310e+00 6.673385770515585236e-01
3.931249999999990141e+00 3.068870353342274294e-03 -1.046938744682291388e-03 1.060911201604830767e+00 6.676602692862352306e-01
3.956249999999990052e+00 3.042704777272212547e-03 -1.046291197958766975e-03 1.062424555275199411e+00 6.679888988862997534e-01
3.981249999999989964e+00 3.016556600071260141e-03 -1.045546856021762217e-03 1.063960300370331513e+00 6.683245278450385962e-01
4.006249999999989875e+00 2.990428240051577410e-03 -1.044705844459357198e-03 1.065518355591796196e+00 6.686672165376826849e-01
4.031249999999990230e+00 2.964322112374111456e-03 -1.043768289840145413e-03 1.067098626217798163e+00 6.690170236656701741e-01
4.056249999999990585e+00 2.938240629019478380e-03 -1.042734320087025050e-03 1.068701003844179320e+00 6.693740062010057335e-01
4.081249999999990941e+00 2.912186198749102881e-03 -1.041604064882561574e-03 1.070325366129548428e+00 6.697382193307561682e-01
4.106249999999991296e+00 2.886161227055830669e-03 -1.040377656105956772e-03 1.071971576545090787e+00 6.701097164017290053e-01
4.131249999999991651e+00 2.860168116103221827e-03 -1.039055228301601682e-03 1.073639484129637056e+00 6.704885488653790082e-01
4.156249999999992006e+00 2.834209264652735785e-03 -1.037636919179128628e-03 1.075328923250597368e+00 6.708747662229915809e-01
4.181249999999992362e+00 2.808287067978022106e-03 -1.036122870144809936e-03 1.077039713371391372e+00 6.712684159711934662e-01
4.206249999999992717e+00 2.782403917765539046e-03 -1.034513226864083651e-03 1.078771658826033875e+00 6.716695435478435838e-01
4.231249999999993072e+00 2.756562202000719698e-03 -1.032808139854911149e-03 1.080524548601557777e+00 6.720781922783580775e-01
4.256249999999993427e+00 2.730764304838925044e-03 -1.031007765111598444e-03 1.082298156128983502e+00 6.724944033225267459e-01
4.281249999999993783e+00 2.705012606460424542e-03 -1.029112264758630596e-03 1.084092239083567666e+00 6.729182156218784794e-01
4.306249999999994138e+00 2.679309482908660486e-03 -1.027121807733988399e-03 1.085906539195086840e+00 6.733496658476582075e-01
4.331249999999994493e+00 2.653657305911067982e-03 -1.025036570501326304e-03 1.087740782068934653e+00 6.737887883494775298e-01
4.356249999999994849e+00 2.628058442681737144e-03 -1.022856737790302532e-03 1.089594677018831836e+00 6.742356151047032009e-01
4.381249999999995204e+00 2.602515255705222744e-03 -1.020582503364261210e-03 1.091467916911968317e+00 6.746901756686520812e-01
4.406249999999995559e+00 2.577030102500829558e-03 -1.018214070814365364e-03 1.093360178027413143e+00 6.751524971256609442e-01
4.431249999999995914e+00 2.551605335366723733e-03 -1.015751654379183069e-03 1.095271119928646675e+00 6.756226040411006384e-01
4.456249999999996270e+00 2.526243301103248736e-03 -1.013195479788626518e-03 1.097200385351081442e+00 6.761005184144107671e-01
4.481249999999996625e+00 2.500946340714849114e-03 -1.010545785131036637e-03 1.099147600105451206e+00 6.765862596332272716e-01
4.506249999999996980e+00 2.475716789090043075e-03 -1.007802821742101581e-03 1.101112372997955502e+00 6.770798444286791895e-01
4.531249999999997335e+00 2.450556974658912607e-03 -1.004966855114183171e-03 1.103094295768056954e+00 6.775812868319346371e-01
4.556249999999997691e+00 2.425469219027621970e-03 -1.002038165824517112e-03 1.105092943044828635e+00 6.780905981320743958e-01
4.581249999999998046e+00 2.400455836589512632e-03 -9.990170504806370790e-04 1.107107872322751652e+00 6.786077868353738163e-01
4.606249999999998401e+00 2.375519134112364858e-03 -9.959038226812608110e-04 1.109138623957862002e+00 6.791328586260777511e-01
4.631249999999998757e+00 2.350661410301462927e-03 -9.926988139907551995e-04 1.111184721185136226e+00 6.796658163287485621e-01
4.656249999999999112e+00 2.325884955338150453e-03 -9.894023749251899726e-04 1.113245670157998246e+00 6.802066598722761315e-01
4.681249999999999467e+00 2.301192050393611674e-03 -9.860148759478649244e-04 1.115320960010814932e+00 6.807553862556310342e-01
4.706249999999999822e+00 2.276584967117668400e-03 -9.825367084720856847e-04 1.117410062945231708e+00 6.813119895154501338e-01
4.731250000000000178e+00 2.252065967102441675e-03 -9.789682858688491911e-04 1.119512434341175089e+00 6.818764606955394214e-01
4.756250000000000533e+00 2.227637301320784923e-03 -9.753100444769842274e-04 1.121627512893322853e+00 6.824487878183806977e-01
4.781250000000000888e+00 2.203301209539459526e-03 -9.715624446131862534e-04 1.123754720773814997e+00 6.830289558587299137e-01
4.806250000000001243e+00 2.179059919707089683e-03 -9.677259715792765676e-04 1.125893463821935780e+00 6.836169467193924376e-01
4.831250000000001599e+00 2.154915647316997616e-03 -9.638011366639150177e-04 1.128043131761463869e+00 6.842127392092614002e-01
