3.125000000000000000e-02 4.199302092270299491e-01 -4.944711576890433065e-03 1.000089409271454066e+00 5.560127015838628450e-01
5.625000000000000139e-02 4.197563441964018982e-01 -8.955644116628207543e-03 1.000291533651462839e+00 5.561297316384584688e-01
8.125000000000000278e-02 4.194826407207937202e-01 -1.293794818275870694e-02 1.000608526707627899e+00 5.563137582768711287e-01
1.062500000000000111e-01 4.191095673703877922e-01 -1.690552190277015698e-02 1.001040192746271540e+00 5.565645843925179914e-01
1.312500000000000056e-01 4.186374919103229009e-01 -2.085777201006040055e-02 1.001586108196297120e+00 5.568820283885729250e-01
1.562500000000000000e-01 4.180668275234211695e-01 -2.479215912685183917e-02 1.002245706449662599e+00 5.572658770720809729e-01
1.812499999999999944e-01 4.173980576783752339e-01 -2.870569523585646612e-02 1.003018292482707796e+00 5.577158776045040289e-01
2.062499999999999889e-01 4.166317424632690614e-01 -3.259526549584611937e-02 1.003903046851979175e+00 5.582317353900654311e-01
2.312499999999999833e-01 4.157685203289792630e-01 -3.645772436536822564e-02 1.004899027116508359e+00 5.588131134253536692e-01
2.562499999999999778e-01 4.148091083386225009e-01 -4.028993233287891940e-02 1.006005168470670785e+00 5.594596321272454764e-01
2.812500000000000000e-01 4.137543017777900456e-01 -4.408877319312291820e-02 1.007220284104628494e+00 5.601708693579680043e-01
3.062500000000000222e-01 4.126049734380357048e-01 -4.785116400597998199e-02 1.008543065481461110e+00 5.609463605503035577e-01
3.312500000000000444e-01 4.113620726952438300e-01 -5.157406196090239675e-02 1.009972082613491251e+00 5.617855988958025959e-01
3.562500000000000666e-01 4.100266244364754176e-01 -5.525446980666116198e-02 1.011505784381920847e+00 5.626880355809165124e-01
3.812500000000000888e-01 4.085997278610458139e-01 -5.888944056074731093e-02 1.013142498928681912e+00 5.636530800650583206e-01
4.062500000000001110e-01 4.070825551692073274e-01 -6.247608182884607092e-02 1.014880434143056620e+00 5.646801003987088619e-01
4.312500000000001332e-01 4.054763501459325847e-01 -6.601155989604794161e-02 1.016717678262920366e+00 5.657684235816766716e-01
4.562500000000001554e-01 4.037824266443625354e-01 -6.949310367215733031e-02 1.018652200609360570e+00 5.669173359626588082e-01
4.812500000000001776e-01 4.020021669719733848e-01 -7.291800853394975190e-02 1.020681852473008355e+00 5.681260836817983995e-01
5.062500000000001998e-01 4.001370201817310290e-01 -7.628364008646795758e-02 1.022804368170290079e+00 5.693938731582387502e-01
5.312500000000002220e-01 3.981885002701063825e-01 -7.958743785396406312e-02 1.025017366287744425e+00 5.707198716248297332e-01
5.562500000000002442e-01 3.961581842836513490e-01 -8.282691890439949911e-02 1.027318351132451069e+00 5.721032077122014670e-01
5.812500000000002665e-01 3.940477103357915567e-01 -8.599968140728311838e-02 1.029704714406422861e+00 5.735429720844205104e-01
6.062500000000002887e-01 3.918587755355350533e-01 -8.910340812191248905e-02 1.032173737122465962e+00 5.750382181283918426e-01
6.312500000000003109e-01 3.895931338298939672e-01 -9.213586981117431740e-02 1.034722591778513667e+00 5.765879626990727536e-01
6.562500000000003331e-01 3.872525937619553660e-01 -9.509492857462231719e-02 1.037348344806740430e+00 5.781911869224388711e-01
6.812500000000003553e-01 3.848390161467112325e-01 -9.797854109339802775e-02 1.040047959312873527e+00 5.798468370579763498e-01
7.062500000000003775e-01 3.823543116669534392e-01 -1.007847617785879030e-01 1.042818298120016696e+00 5.815538254222784031e-01
7.312500000000003997e-01 3.798004383917629179e-01 -1.035117458137587848e-01 1.045656127129982238e+00 5.833110313750995424e-01
7.562500000000004219e-01 3.771793992203616441e-01 -1.061577520816533032e-01 1.048558119013587087e+00 5.851173023689654196e-01
7.812500000000004441e-01 3.744932392543560695e-01 -1.087211459643413897e-01 1.051520857239609752e+00 5.869714550631547345e-01
8.062500000000004663e-01 3.717440431016759694e-01 -1.112004020055088471e-01 1.054540840450124861e+00 5.888722765025595773e-01
8.312500000000004885e-01 3.689339321158023322e-01 -1.135941064230216596e-01 1.057614487187739316e+00 5.908185253616012877e-01
8.562500000000005107e-01 3.660650615741807834e-01 -1.159009594594397619e-01 1.060738140977853128e+00 5.928089332530211975e-01
8.812500000000005329e-01 3.631396178000295683e-01 -1.181197775577759734e-01 1.063908075766480943e+00 5.948422061009922546e-01
9.062500000000005551e-01 3.601598152320733548e-01 -1.202494953495137769e-01 1.067120501711400049e+00 5.969170255776058420e-01
