3.125000000000000000e-02 1.049984108813741338e-02 -1.088900522831145842e-05 1.000000160270500205e+00 9.999999948529612048e-01 8.602390167816039712e-01 5.008451929230939292e-09
5.625000000000000139e-02 1.049945989535915405e-02 -1.960495690361905696e-05 1.000000523203004699e+00 9.999999944785349371e-01 8.602390164595078437e-01 2.943014591715032079e-08
8.125000000000000278e-02 1.049886086465825347e-02 -2.831723631307959867e-05 1.000001094123976753e+00 9.999999949981308589e-01 8.602390169064846326e-01 8.889742721257532484e-08
1.062500000000000111e-01 1.049804404670696099e-02 -3.702792214273152821e-05 1.000001874988865280e+00 9.999999967308157434e-01 8.602390183970077819e-01 1.992170066439369442e-07
1.312500000000000056e-01 1.049700948442773389e-02 -4.573671507832289342e-05 1.000002868182324756e+00 1.000000000392187394e+00 8.602390215466625412e-01 3.764473105478255421e-07
1.562500000000000000e-01 1.049575723030408102e-02 -5.444319311343327159e-05 1.000004076669226194e+00 1.000000006942109110e+00 8.602390271811607425e-01 6.369756714794116981e-07
1.812499999999999944e-01 1.049428734770288356e-02 -6.314692120519111676e-05 1.000005504019571667e+00 1.000000017558209331e+00 8.602390363135443696e-01 9.975953111761998171e-07
2.062499999999999889e-01 1.049259991084752243e-02 -7.184745964223157567e-05 1.000007154414070287e+00 1.000000033628384966e+00 8.602390501377366050e-01 1.475582066597092012e-06
2.312499999999999833e-01 1.049069500497588556e-02 -8.054436897779324511e-05 1.000009032644806339e+00 1.000000056747881727e+00 8.602390700260298395e-01 2.088770810745529610e-06
2.562499999999999778e-01 1.048857272631041095e-02 -8.923720977361289505e-05 1.000011144114167028e+00 1.000000088717785118e+00 8.602390975277882657e-01 2.855631519986176227e-06
2.812500000000000000e-01 1.048623318205669890e-02 -9.792554275947307565e-05 1.000013494832945105e+00 1.000000131544007465e+00 8.602391343685757974e-01 3.795344939327982559e-06
3.062500000000000222e-01 1.048367649039906070e-02 -1.066089288830335670e-04 1.000016091417934794e+00 1.000000187436452581e+00 8.602391824494380890e-01 4.927877797400101626e-06
3.312500000000000444e-01 1.048090278049494499e-02 -1.152869293335309273e-04 1.000018941089149793e+00 1.000000258808234399e+00 8.602392438462298507e-01 6.274057524079460444e-06
3.562500000000000666e-01 1.047791219246876730e-02 -1.239591055596641559e-04 1.000022051666718648e+00 1.000000348274892481e+00 8.602393208089401666e-01 7.855646422403815183e-06
